OrderID,ProductID,Quantity,UnitCost,UnitPrice,TotalCost,TotalPrice
848,626,1,37.19,41.99,37.19,41.99
474,358,14,17.3,40.62,242.2,568.68
807,95,4,46,68.06,184,272.24
402,79,3,68.9,82,206.7,246
625,343,10,53.97,68,539.7,680
1381,648,11,66.95,104,736.45,1144
1550,947,7,86.75,131.99,607.25,923.93
720,975,3,39.38,66,118.14,198
2843,641,3,92.72,184.85,278.16,554.55
27,331,13,91.82,165.26,1193.66,2148.38
2413,246,8,12.31,18,98.48,144
912,911,8,11.18,18.99,89.44,151.92
1071,937,8,2.5,4.23,20,33.84
878,962,7,34.09,42.99,238.63,300.93
2095,335,2,5.3,6,10.6,12
155,561,1,14.46,24.99,14.46,24.99
643,754,6,80.09,90.99,480.54,545.94
1198,479,2,17.55,21,35.1,42
350,563,8,78.52,128.99,628.16,1031.92
625,20,8,1.4,2.32,11.2,18.56
2607,110,13,19.66,22.99,255.58,298.87
549,661,7,99.4,135.99,695.8,951.93
1154,68,8,59.45,183.02,475.6,1464.16
2112,10,11,54.96,68.99,604.56,758.89
2212,268,3,2.77,7.05,8.31,21.15
735,472,4,33.85,50.99,135.4,203.96
634,591,10,50.22,67.99,502.2,679.9
2290,253,3,74.18,96.99,222.54,290.97
457,383,14,75.8,105,1061.2,1470
2890,367,12,65.04,114,780.48,1368
2296,435,4,93.77,139.99,375.08,559.96
1671,638,1,1.38,1.99,1.38,1.99
175,920,10,24.06,32,240.6,320
103,426,14,12.4,14.4,173.6,201.6
1532,201,4,28.76,59.19,115.04,236.76
1631,433,3,19.98,28.66,59.94,85.98
2430,780,3,59.08,110.99,177.24,332.97
198,468,7,50.74,127.77,355.18,894.39
1620,825,2,81.73,98,163.46,196
2595,122,14,76.81,141.99,1075.34,1987.86
1008,684,4,35.1,59,140.4,236
1872,191,9,68.81,242.03,619.29,2178.27
1597,993,13,89.1,150.99,1158.3,1962.87
694,423,4,53.18,99.99,212.72,399.96
1487,521,3,34.26,63.99,102.78,191.97
127,981,9,54.68,62.61,492.12,563.49
2350,813,3,71.58,88.99,214.74,266.97
2438,503,12,47.47,49.99,569.64,599.88
43,847,14,68.98,82.99,965.72,1161.86
2834,329,1,51.56,61.99,51.56,61.99
1840,34,13,57.58,97,748.54,1261
903,546,11,95.02,183,1045.22,2013
53,247,7,52.56,101.99,367.92,713.93
1830,806,12,6.21,17.18,74.52,206.16
2060,270,7,4.29,5.99,30.03,41.93
1071,289,13,44.34,51.99,576.42,675.87
93,718,2,58.57,133.79,117.14,267.58
2384,323,7,65.9,70,461.3,490
289,706,7,63.21,104.42,442.47,730.94
1680,874,9,6.48,6.99,58.32,62.91
2300,899,11,36.94,47.99,406.34,527.89
2082,171,10,3.59,5.99,35.9,59.9
931,583,9,84.13,128,757.17,1152
2172,522,12,71.33,79.99,855.96,959.88
2376,190,6,30.44,44.99,182.64,269.94
1133,22,11,83.64,109,920.04,1199
622,562,12,97.17,172.99,1166.04,2075.88
1259,363,13,69.25,78.99,900.25,1026.87
1388,971,8,35.32,66,282.56,528
764,822,4,57.18,59.99,228.72,239.96
2486,911,12,11.18,18.99,134.16,227.88
2363,484,5,46.62,80.99,233.1,404.95
2882,965,8,51.38,61.99,411.04,495.92
1431,779,13,61.26,119.99,796.38,1559.87
1673,984,3,42.9,95.67,128.7,287.01
286,32,3,53.13,96,159.39,288
2196,180,12,72.25,129.9,867,1558.8
2171,190,10,30.44,44.99,304.4,449.9
366,402,13,30.15,45,391.95,585
2333,608,12,68.42,80.99,821.04,971.88
1880,399,11,93.37,121.99,1027.07,1341.89
1552,133,9,94.86,170,853.74,1530
2913,418,6,44.47,44.99,266.82,269.94
2183,776,7,48.02,66,336.14,462
2751,880,7,59.9,104.61,419.3,732.27
1148,312,5,66.36,121,331.8,605
2607,714,5,57.64,86.99,288.2,434.95
2623,25,5,65.84,126.45,329.2,632.25
1523,191,9,68.81,138.9,619.29,1250.1
2939,968,3,37.3,60.99,111.9,182.97
2002,74,5,52.57,91.99,262.85,459.95
1683,836,9,46.41,77.99,417.69,701.91
1011,218,10,55.91,91.99,559.1,919.9
1473,501,10,67.84,75,678.4,750
61,35,13,84.18,90,1094.34,1170
2365,30,7,47.43,52,332.01,364
627,444,12,38.82,63,465.84,756
2855,818,9,9.68,25.48,87.12,229.32
2064,888,9,15.17,15.99,136.53,143.91
244,948,1,92.14,147.99,92.14,147.99
1805,622,5,68.98,76,344.9,380
1859,389,5,9.68,10.99,48.4,54.95
985,298,8,74.8,111,598.4,888
2962,219,11,80.45,128,884.95,1408
932,324,9,99.18,145,892.62,1305
1024,420,3,99.16,196.99,297.48,590.97
2719,476,12,60.61,83.99,727.32,1007.88
78,514,3,97.73,156.99,293.19,470.97
1540,593,4,12.23,19.99,48.92,79.96
2244,70,5,76.21,131.99,381.05,659.95
1492,64,13,43.95,95.37,571.35,1239.81
1944,139,5,49.21,80.99,246.05,404.95
636,741,10,35.36,47.62,353.6,476.2
415,64,3,43.95,94.45,131.85,283.35
1935,126,12,91.52,113.99,1098.24,1367.88
923,924,3,39.07,44.99,117.21,134.97
196,638,5,1.38,1.99,6.9,9.95
71,213,5,12.46,16.99,62.3,84.95
2340,357,14,32.19,39.99,450.66,559.86
2663,755,7,19.57,23.99,136.99,167.93
347,55,1,69.62,124.99,69.62,124.99
2111,157,8,94.82,116.99,758.56,935.92
639,430,2,14.53,19.99,29.06,39.98
1049,782,11,34.41,51.99,378.51,571.89
347,377,2,52.17,71.28,104.34,142.56
2826,462,2,84.63,136.99,169.26,273.98
1904,814,7,41.83,61.99,292.81,433.93
155,22,3,83.64,109,250.92,327
1894,649,3,97.63,185.99,292.89,557.97
1258,174,6,86.04,132,516.24,792
921,406,14,35.13,50.99,491.82,713.86
1900,116,13,91.54,154.99,1190.02,2014.87
1005,748,2,57.54,59.99,115.08,119.98
1567,230,2,87.35,95,174.7,190
1379,741,8,35.36,36.99,282.88,295.92
2042,972,14,9.5,14.99,133,209.86
2211,999,11,12.36,23.66,135.96,260.26
2847,17,12,15.71,32.48,188.52,389.76
1574,902,5,48.36,73.99,241.8,369.95
1153,797,8,18.89,19.99,151.12,159.92
43,522,11,71.33,79.99,784.63,879.89
1564,348,11,5.71,8.99,62.81,98.89
904,471,4,99.18,241.52,396.72,966.08
445,339,2,17.13,24.99,34.26,49.98
290,266,9,4.12,5.99,37.08,53.91
721,969,3,75.43,81.99,226.29,245.97
1786,342,14,84.86,123,1188.04,1722
674,845,12,8.96,11.99,107.52,143.88
2260,693,4,73.25,116.99,293,467.96
1178,896,2,62.69,80,125.38,160
1495,912,1,25.02,42.99,25.02,42.99
1559,745,7,29.72,70.18,208.04,491.26
1241,733,8,75.93,96.99,607.44,775.92
1646,3,9,38.23,66.99,344.07,602.91
2108,767,2,58.8,104,117.6,208
969,28,6,1.12,3.1,6.72,18.6
1560,506,12,72.39,111.99,868.68,1343.88
660,334,2,16.42,19.99,32.84,39.98
1035,870,5,78.76,93.99,393.8,469.95
2634,979,9,57.51,93.99,517.59,845.91
1058,120,9,78.07,89.99,702.63,809.91
2294,114,8,5.1,7.99,40.8,63.92
9,160,3,57.87,65,173.61,195
2953,383,13,75.8,105,985.4,1365
2824,151,6,66.9,127,401.4,762
1419,211,13,23.09,43.99,300.17,571.87
1602,162,2,62.47,120.99,124.94,241.98
1662,133,12,94.86,170,1138.32,2040
1605,881,3,51.81,52.99,155.43,158.97
74,771,1,37.48,69,37.48,69
253,839,1,30.32,32.99,30.32,32.99
1312,449,5,69.97,76,349.85,380
2404,910,12,48.94,91,587.28,1092
251,842,5,70.3,198.81,351.5,994.05
1464,293,2,69.48,107,138.96,214
1089,361,12,4.58,5.99,54.96,71.88
2468,944,5,20.99,30.99,104.95,154.95
1829,569,1,18.08,33.99,18.08,33.99
123,569,3,18.08,33.99,54.24,101.97
2649,653,7,24.9,28.99,174.3,202.93
2234,87,11,79.75,87.99,877.25,967.89
2859,157,11,94.82,127.63,1043.02,1403.93
88,803,8,44.66,52.84,357.28,422.72
815,953,6,47.76,104.6,286.56,627.6
2635,434,5,54.97,153.66,274.85,768.3
369,991,8,4.86,7,38.88,56
1377,919,3,72.38,107.99,217.14,323.97
2216,145,1,48.45,67.99,48.45,67.99
911,506,9,72.39,111.99,651.51,1007.91
1252,716,3,80.25,98.99,240.75,296.97
506,21,1,31.83,76.98,31.83,76.98
2278,696,9,8.75,10.99,78.75,98.91
1671,160,7,57.87,65,405.09,455
2220,117,4,98.02,262.6,392.08,1050.4
411,518,12,96.83,97.99,1161.96,1175.88
1833,162,9,62.47,120.99,562.23,1088.91
690,581,7,5.35,9,37.45,63
2307,727,1,89.37,102.99,89.37,102.99
992,825,11,81.73,98,899.03,1078
826,154,11,26.5,48.99,291.5,538.89
115,431,1,4.42,4.99,4.42,4.99
384,531,10,81.77,130,817.7,1300
1564,546,8,95.02,183,760.16,1464
814,179,2,42.89,76.99,85.78,153.98
2107,695,12,69.78,109.99,837.36,1319.88
991,60,7,11.95,23.62,83.65,165.34
1668,88,8,74.07,201.54,592.56,1612.32
1932,838,11,17.89,29.99,196.79,329.89
356,366,3,29.78,46.99,89.34,140.97
748,314,2,53.03,111.08,106.06,222.16
1503,485,14,90.34,113,1264.76,1582
1179,600,1,66.15,146.58,66.15,146.58
741,309,3,96.23,133.99,288.69,401.97
2488,603,14,62.72,111.99,878.08,1567.86
1613,447,2,3.57,6,7.14,12
2767,371,9,48.57,88,437.13,792
1632,504,3,82.94,99,248.82,297
1705,151,8,66.9,127,535.2,1016
1635,244,8,64.41,91.99,515.28,735.92
2205,723,8,53.48,60.99,427.84,487.92
1014,159,5,74.95,92.99,374.75,464.95
1907,219,3,80.45,128,241.35,384
1275,301,5,21.27,30.99,106.35,154.95
2481,436,14,35.88,100.06,502.32,1400.84
1310,594,1,88.02,173.99,88.02,173.99
1163,544,7,40.88,68,286.16,476
937,244,1,64.41,91.99,64.41,91.99
2495,747,5,39.78,83.3,198.9,416.5
2966,502,6,22.48,33.68,134.88,202.08
2679,453,8,2.3,2.99,18.4,23.92
875,934,11,16.84,21,185.24,231
1062,881,7,51.81,52.99,362.67,370.93
2173,516,7,31,97.36,217,681.52
525,82,1,43.17,58,43.17,58
451,273,14,30.99,48,433.86,672
622,224,3,86.65,117.99,259.95,353.97
1739,783,12,18.24,23.99,218.88,287.88
2941,169,1,59.08,84,59.08,84
2186,671,8,12.12,16.99,96.96,135.92
430,694,7,41.37,64,289.59,448
1416,119,8,54.98,75.99,439.84,607.92
2718,349,5,45.15,54.99,225.75,274.95
2744,260,4,99.74,123.97,398.96,495.88
184,865,9,19.73,32.99,177.57,296.91
621,568,2,24.32,25.99,48.64,51.98
2412,664,2,41.9,46,83.8,92
1373,889,3,3.04,3.99,9.12,11.97
1918,925,9,21.34,35,192.06,315
2960,542,11,65.68,124.99,722.48,1374.89
1272,21,3,31.83,68.76,95.49,206.28
349,962,1,34.09,42.99,34.09,42.99
1582,315,7,9.2,13,64.4,91
427,915,12,68.57,90.24,822.84,1082.88
2041,374,2,88.29,116,176.58,232
667,895,3,78.88,180.56,236.64,541.68
203,841,2,73.55,130.99,147.1,261.98
2930,830,11,77.09,92.99,847.99,1022.89
1987,688,3,38.72,47.99,116.16,143.97
494,683,2,48.07,58,96.14,116
59,46,6,13.3,23,79.8,138
908,381,2,96.63,178.99,193.26,357.98
694,92,11,57.84,60.99,636.24,670.89
1613,713,11,55.54,107,610.94,1177
2924,632,2,83.07,121.9,166.14,243.8
1867,553,10,91.5,92.99,915,929.9
171,734,13,74.8,130.99,972.4,1702.87
2126,84,10,84.44,143.03,844.4,1430.3
1463,196,7,70.19,125,491.33,875
2472,643,5,51.29,128.49,256.45,642.45
369,681,14,49.18,61.99,688.52,867.86
2183,949,3,82.28,96.99,246.84,290.97
1052,583,2,84.13,199.38,168.26,398.76
1583,371,4,48.57,114.99,194.28,459.96
346,730,13,99.59,193.99,1294.67,2521.87
207,69,2,39.9,65.99,79.8,131.98
2024,521,9,34.26,63.99,308.34,575.91
9,855,3,52.47,53,157.41,159
439,194,11,12.36,44.57,135.96,490.27
1629,414,4,34.06,37.99,136.24,151.96
2955,568,13,24.32,25.99,316.16,337.87
1525,657,9,5.91,6.99,53.19,62.91
799,531,3,81.77,130,245.31,390
500,546,4,95.02,183,380.08,732
1807,382,12,77.83,121.99,933.96,1463.88
2460,995,13,82.91,156.99,1077.83,2040.87
203,105,12,52.44,87.99,629.28,1055.88
1808,36,2,35.14,58.99,70.28,117.98
1866,973,8,69.79,99.99,558.32,799.92
1902,246,6,12.31,20.27,73.86,121.62
2069,560,9,59.32,72.99,533.88,656.91
2438,310,13,88.73,113.99,1153.49,1481.87
1655,147,9,6.63,11.99,59.67,107.91
2439,386,5,3.8,5,19,25
512,764,10,53.85,56.99,538.5,569.9
1812,242,10,19.66,53.71,196.6,537.1
695,606,1,70.53,91.99,70.53,91.99
2968,16,14,80.79,115.34,1131.06,1614.76
1470,656,2,36.35,49.99,72.7,99.98
2972,813,3,71.58,88.99,214.74,266.97
781,447,5,3.57,6,17.85,30
752,923,6,51.76,62.99,310.56,377.94
2253,909,4,13.93,20.99,55.72,83.96
117,517,5,38.74,49.99,193.7,249.95
787,397,5,42.45,73.99,212.25,369.95
1948,281,9,76.58,114.99,689.22,1034.91
2570,188,8,38.38,63.99,307.04,511.92
906,920,1,24.06,32,24.06,32
1782,173,7,12.88,15,90.16,105
1148,429,2,33.34,66.74,66.68,133.48
965,732,14,89.02,146.95,1246.28,2057.3
1356,343,14,53.97,68,755.58,952
206,294,6,95.36,186.67,572.16,1120.02
865,621,13,72.01,127,936.13,1651
1614,560,8,59.32,72.99,474.56,583.92
2132,890,12,9.3,15.99,111.6,191.88
2185,79,1,68.9,82,68.9,82
915,758,10,68.22,130.99,682.2,1309.9
1566,869,1,8.85,23.64,8.85,23.64
699,135,1,93.07,149.99,93.07,149.99
1514,353,6,87.74,136,526.44,816
633,214,6,23.5,42,141,252
1611,759,3,85.09,135.99,255.27,407.97
399,31,12,30.06,51.99,360.72,623.88
1813,183,14,98.18,202.19,1374.52,2830.66
1554,982,8,44.46,81.99,355.68,655.92
2125,990,3,95.87,139.99,287.61,419.97
1986,45,6,37.32,64.22,223.92,385.32
935,712,7,56.53,82.99,395.71,580.93
1493,529,1,42.46,42.99,42.46,42.99
1842,224,5,86.65,117.99,433.25,589.95
1103,663,3,26.49,45.99,79.47,137.97
211,464,8,2.11,5.96,16.88,47.68
2862,450,1,62.76,82.99,62.76,82.99
355,837,1,60.84,82,60.84,82
2715,400,3,85.81,112.99,257.43,338.97
2443,18,14,24.31,30.99,340.34,433.86
2100,868,12,47.36,52.99,568.32,635.88
737,397,3,42.45,79.74,127.35,239.22
191,99,6,4.44,7.49,26.64,44.94
571,458,4,41.31,61.34,165.24,245.36
1430,340,7,41.66,45.99,291.62,321.93
2188,887,14,64.74,113,906.36,1582
794,446,12,14.36,24.99,172.32,299.88
1494,50,2,35.06,63.99,70.12,127.98
2375,217,2,74.07,224.62,148.14,449.24
1821,147,6,6.63,22.16,39.78,132.96
479,844,14,97.96,225.1,1371.44,3151.4
1439,446,9,14.36,24.99,129.24,224.91
415,789,1,12.32,20,12.32,20
1645,409,4,77.49,114.99,309.96,459.96
2063,143,4,21.54,39.99,86.16,159.96
2834,265,8,60.74,132.01,485.92,1056.08
85,223,8,74.36,86,594.88,688
1684,111,7,2.3,2.99,16.1,20.93
2780,561,2,14.46,24.99,28.92,49.98
515,602,9,50.25,56.99,452.25,512.91
2568,692,13,19.27,24.99,250.51,324.87
1429,262,5,4.54,6.99,22.7,34.95
929,556,2,63.79,113,127.58,226
630,663,4,26.49,45.99,105.96,183.96
1272,917,5,35.43,45.99,177.15,229.95
502,33,12,38.42,47.31,461.04,567.72
2567,952,6,65.49,158.64,392.94,951.84
861,507,7,57.99,63.99,405.93,447.93
356,48,12,72.2,92,866.4,1104
2267,326,14,2.8,4,39.2,56
1318,666,14,51.19,60.99,716.66,853.86
1981,849,7,66.15,120.42,463.05,842.94
2245,405,11,18.63,20.99,204.93,230.89
7,337,6,97.3,150.04,583.8,900.24
2136,619,13,34.66,44.99,450.58,584.87
82,906,7,99,146.99,693,1028.93
1046,502,10,22.48,32.99,224.8,329.9
2997,331,14,91.82,194.12,1285.48,2717.68
1967,522,10,71.33,79.99,713.3,799.9
330,7,14,47.34,54.99,662.76,769.86
1460,475,8,18.57,27.6,148.56,220.8
2840,26,9,11.06,20.99,99.54,188.91
576,583,11,84.13,202.56,925.43,2228.16
2729,295,10,61.89,73.99,618.9,739.9
310,575,1,77.02,109.99,77.02,109.99
1861,461,8,68.06,83,544.48,664
2687,605,4,49.8,80.99,199.2,323.96
482,831,2,20.86,49.53,41.72,99.06
582,415,1,27.59,46.99,27.59,46.99
2888,433,5,19.98,23,99.9,115
2634,506,7,72.39,111.99,506.73,783.93
261,788,2,75.67,151.01,151.34,302.02
2067,366,1,29.78,46.99,29.78,46.99
1577,275,6,22.67,32.99,136.02,197.94
2755,691,8,76.17,88,609.36,704
967,681,5,49.18,61.99,245.9,309.95
289,378,8,94.6,150.99,756.8,1207.92
1334,955,12,85.02,186.68,1020.24,2240.16
2115,269,5,71.98,279.95,359.9,1399.75
1544,343,12,53.97,115.82,647.64,1389.84
2772,405,7,18.63,20.99,130.41,146.93
283,224,12,86.65,117.99,1039.8,1415.88
301,698,5,17.81,31.99,89.05,159.95
309,384,3,75.09,218.99,225.27,656.97
1178,407,1,83.74,158,83.74,158
1624,118,11,16.27,27.99,178.97,307.89
711,423,14,53.18,99.99,744.52,1399.86
687,377,10,52.17,54,521.7,540
2936,636,7,62.54,210.02,437.78,1470.14
2251,879,13,48.58,160.65,631.54,2088.45
2578,858,11,45.2,49.99,497.2,549.89
173,391,1,94.38,193.26,94.38,193.26
1166,345,14,84.17,122,1178.38,1708
531,285,3,5.52,9.64,16.56,28.92
1884,964,3,35.51,68,106.53,204
1320,113,1,12.76,17.99,12.76,17.99
2429,265,11,60.74,162.66,668.14,1789.26
1660,64,6,43.95,101.83,263.7,610.98
617,694,4,41.37,64,165.48,256
2806,873,14,60.87,74.99,852.18,1049.86
986,288,11,31.97,60.49,351.67,665.39
1517,764,10,53.85,56.99,538.5,569.9
2167,884,9,99.06,191.99,891.54,1727.91
506,243,11,79.47,154.99,874.17,1704.89
1068,462,12,84.63,136.99,1015.56,1643.88
957,269,6,71.98,141.99,431.88,851.94
2854,78,10,35.94,57,359.4,570
392,421,6,24.34,34,146.04,204
2404,336,9,11.43,12.99,102.87,116.91
1126,613,2,9.68,26.76,19.36,53.52
1007,325,7,45.63,96.34,319.41,674.38
1697,775,2,76.03,108.99,152.06,217.98
839,603,13,62.72,199.04,815.36,2587.52
2145,576,8,15.17,54.11,121.36,432.88
2730,109,3,14.77,26,44.31,78
269,381,13,96.63,178.99,1256.19,2326.87
682,768,5,48.44,140.31,242.2,701.55
2691,591,13,50.22,67.99,652.86,883.87
962,348,14,5.71,8.99,79.94,125.86
1633,72,11,13.89,15.99,152.79,175.89
1235,520,13,38.67,141.4,502.71,1838.2
2951,846,1,89.43,201.11,89.43,201.11
2884,687,14,2.51,4,35.14,56
1897,752,6,53.23,94.99,319.38,569.94
1882,452,13,29.23,49.99,379.99,649.87
2844,291,1,97.74,184.99,97.74,184.99
820,801,12,33.43,79.31,401.16,951.72
2799,280,9,8.94,22.5,80.46,202.5
919,379,3,36.02,69.99,108.06,209.97
2962,686,3,91.77,133.99,275.31,401.97
2687,663,13,26.49,90.9,344.37,1181.7
2705,98,13,59.1,71.99,768.3,935.87
1042,740,10,30.15,55,301.5,550
2091,788,6,75.67,76.99,454.02,461.94
339,260,6,99.74,100.99,598.44,605.94
933,566,7,47.48,119.51,332.36,836.57
1579,550,4,79.7,97,318.8,388
666,448,2,72.88,88.99,145.76,177.98
2279,127,14,69.28,226.37,969.92,3169.18
1517,396,11,53.59,187.26,589.49,2059.86
2392,914,5,27.62,47,138.1,235
265,441,7,7.88,12.99,55.16,90.93
2580,24,13,2.8,3.99,36.4,51.87
2167,345,13,84.17,122,1094.21,1586
1618,341,1,50.09,67.99,50.09,67.99
2578,55,13,69.62,124.99,905.06,1624.87
1961,507,3,57.99,63.99,173.97,191.97
306,33,6,38.42,39.99,230.52,239.94
1709,606,2,70.53,91.99,141.06,183.98
593,113,10,12.76,34.58,127.6,345.8
1041,968,14,37.3,60.99,522.2,853.86
236,247,7,52.56,101.99,367.92,713.93
1123,752,2,53.23,94.99,106.46,189.98
333,200,10,20.67,64.21,206.7,642.1
1866,734,3,74.8,130.99,224.4,392.97
2388,323,13,65.9,72.08,856.7,937.04
786,310,14,88.73,113.99,1242.22,1595.86
2462,620,12,38.44,56,461.28,672
1645,9,6,94.08,250.1,564.48,1500.6
905,941,6,91.24,118.99,547.44,713.94
2133,189,13,64.9,121.99,843.7,1585.87
2020,839,9,30.32,32.99,272.88,296.91
2765,311,11,48.33,66,531.63,726
759,292,6,27.12,35,162.72,210
399,873,11,60.87,74.99,669.57,824.89
2443,745,10,29.72,49.99,297.2,499.9
618,227,5,5.99,9.99,29.95,49.95
2471,31,13,30.06,51.99,390.78,675.87
405,19,14,41.58,70,582.12,980
2179,591,7,50.22,105.57,351.54,738.99
1666,568,7,24.32,25.99,170.24,181.93
2488,903,6,6.6,15.18,39.6,91.08
2179,859,7,78.57,123.99,549.99,867.93
956,760,4,88.51,100.99,354.04,403.96
2665,796,4,85.52,160,342.08,640
584,553,6,91.5,92.99,549,557.94
1212,576,13,15.17,28.99,197.21,376.87
1094,96,9,53.88,189.16,484.92,1702.44
2694,959,13,22.61,27.99,293.93,363.87
1532,81,13,44.65,47,580.45,611
2333,164,13,24.52,57.44,318.76,746.72
2639,159,2,74.95,138.12,149.9,276.24
890,497,13,88.76,146.99,1153.88,1910.87
2481,108,7,13.5,23,94.5,161
2438,399,1,93.37,121.99,93.37,121.99
1536,306,7,41.24,45.99,288.68,321.93
1060,179,4,42.89,76.99,171.56,307.96
2241,404,6,90.64,134.99,543.84,809.94
1097,927,10,88.35,156.06,883.5,1560.6
2190,730,5,99.59,376.1,497.95,1880.5
2021,248,5,12.22,12.99,61.1,64.95
1618,94,11,56.65,61.99,623.15,681.89
1900,444,2,38.82,63,77.64,126
1053,923,4,51.76,102.99,207.04,411.96
1238,473,13,42.99,66.99,558.87,870.87
1964,200,3,20.67,33.99,62.01,101.97
969,472,1,33.85,50.99,33.85,50.99
1674,275,2,22.67,44.74,45.34,89.48
1624,403,7,76.6,116.11,536.2,812.77
184,657,6,5.91,9.83,35.46,58.98
343,904,4,81.98,155.99,327.92,623.96
2825,194,13,12.36,35.24,160.68,458.12
1793,741,12,35.36,37.36,424.32,448.32
268,130,10,34.95,65,349.5,650
62,370,14,20.77,34.99,290.78,489.86
681,89,13,94.11,166,1223.43,2158
2946,811,5,2.58,4,12.9,20
1940,642,12,78.79,110.99,945.48,1331.88
2371,674,1,36.44,62,36.44,62
1828,503,6,47.47,65.97,284.82,395.82
1277,239,10,28.54,79.05,285.4,790.5
2206,181,6,58.8,112.99,352.8,677.94
412,363,11,69.25,78.99,761.75,868.89
2450,946,10,70.26,96.99,702.6,969.9
1637,380,13,41.67,44.99,541.71,584.87
1764,940,11,76.52,105.99,841.72,1165.89
1240,423,9,53.18,99.99,478.62,899.91
1023,87,2,79.75,87.99,159.5,175.98
2753,972,12,9.5,14.99,114,179.88
2948,678,12,55.4,65.99,664.8,791.88
1668,192,4,7.18,8.99,28.72,35.96
698,187,5,67.55,92.99,337.75,464.95
1050,16,4,80.79,140.98,323.16,563.92
985,523,13,64.6,69,839.8,897
2645,551,9,39.81,54.99,358.29,494.91
2254,676,5,97.65,119.99,488.25,599.95
609,937,2,2.5,2.99,5,5.98
2518,937,1,2.5,2.99,2.5,2.99
2780,710,10,56.6,87.99,566,879.9
966,916,9,89.76,201.88,807.84,1816.92
1236,562,2,97.17,172.99,194.34,345.98
986,339,7,17.13,44.11,119.91,308.77
2427,536,10,77.63,143.65,776.3,1436.5
1039,52,11,47.2,78.99,519.2,868.89
780,480,12,91.26,264.93,1095.12,3179.16
2868,944,10,20.99,30.99,209.9,309.9
2256,717,4,94.39,96,377.56,384
497,23,5,17.95,23,89.75,115
1378,571,4,6.42,10.99,25.68,43.96
2624,580,11,91.03,176.99,1001.33,1946.89
2642,66,7,36.29,49.99,254.03,349.93
307,33,1,38.42,68.89,38.42,68.89
374,220,4,11.04,18,44.16,72
2834,565,7,42.59,72.99,298.13,510.93
120,83,14,46.29,50.99,648.06,713.86
2531,926,14,92.01,106.99,1288.14,1497.86
2989,644,12,67.82,107.99,813.84,1295.88
1298,986,5,6.67,9,33.35,45
240,152,4,67.57,74.99,270.28,299.96
1720,112,8,84.76,165.99,678.08,1327.92
2144,252,12,81.01,131.99,972.12,1583.88
2839,572,9,48.52,78,436.68,702
182,391,5,94.38,131,471.9,655
968,247,2,52.56,101.99,105.12,203.98
832,601,1,30.78,75.96,30.78,75.96
1787,440,1,36.15,66.99,36.15,66.99
2766,611,3,17.94,31.99,53.82,95.97
1700,612,14,20.02,26,280.28,364
2768,561,7,14.46,30.39,101.22,212.73
1609,168,5,81.36,283.48,406.8,1417.4
176,691,14,76.17,88,1066.38,1232
2303,205,11,76.95,125,846.45,1375
1589,124,10,93.56,145,935.6,1450
1963,186,13,86.96,169.99,1130.48,2209.87
1115,277,11,24.54,36,269.94,396
2004,126,5,91.52,113.99,457.6,569.95
151,720,5,51.52,77.82,257.6,389.1
1156,307,6,22.65,41.99,135.9,251.94
997,310,1,88.73,140.44,88.73,140.44
997,711,2,31.94,53.99,63.88,107.98
385,796,8,85.52,160,684.16,1280
242,682,8,8.34,11.99,66.72,95.92
1416,656,2,36.35,85.91,72.7,171.82
341,345,4,84.17,122,336.68,488
1520,962,3,34.09,59.21,102.27,177.63
1929,976,9,9.95,31.16,89.55,280.44
457,913,4,67.82,78,271.28,312
992,833,14,49.29,108.17,690.06,1514.38
2560,820,3,48.77,53.99,146.31,161.97
1257,374,8,88.29,116,706.32,928
1366,670,12,13.38,24,160.56,288
1577,970,1,9.53,10.99,9.53,10.99
2071,35,5,84.18,90,420.9,450
260,950,14,85.5,101.99,1197,1427.86
1259,244,8,64.41,177.68,515.28,1421.44
765,874,13,6.48,6.99,84.24,90.87
93,889,5,3.04,3.99,15.2,19.95
384,242,14,19.66,29.99,275.24,419.86
558,933,2,48.78,76.99,97.56,153.98
1428,521,5,34.26,63.99,171.3,319.95
458,723,7,53.48,60.99,374.36,426.93
2942,701,6,69.45,98.99,416.7,593.94
1683,990,1,95.87,248.76,95.87,248.76
1896,617,5,44.24,50.99,221.2,254.95
1026,930,9,30.19,49.99,271.71,449.91
2698,959,11,22.61,39.38,248.71,433.18
1898,772,14,3.02,4.99,42.28,69.86
1026,761,8,38.86,61.99,310.88,495.92
614,139,3,49.21,80.99,147.63,242.97
2570,708,12,66.46,197.45,797.52,2369.4
2093,99,3,4.44,6,13.32,18
160,83,3,46.29,50.99,138.87,152.97
2826,676,5,97.65,122.33,488.25,611.65
2514,423,4,53.18,103.87,212.72,415.48
2120,91,1,39.94,47,39.94,47
1200,239,8,28.54,47.99,228.32,383.92
2435,664,14,41.9,46,586.6,644
2820,963,10,43.81,78.99,438.1,789.9
562,148,14,79.92,149.99,1118.88,2099.86
1,363,3,69.25,78.99,207.75,236.97
1531,930,5,30.19,49.99,150.95,249.95
1606,296,1,62.27,112.99,62.27,112.99
2382,524,11,88.31,135.99,971.41,1495.89
1041,13,2,95.1,133.99,190.2,267.98
2468,86,11,14.71,24.99,161.81,274.89
1696,629,11,2.84,4,31.24,44
1984,46,13,13.3,23,172.9,299
2047,349,5,45.15,54.99,225.75,274.95
2609,436,2,35.88,70,71.76,140
